MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000054,28-Aug-2023,DM00000855,SAWALIYA DISTRIBUTORS LLP.,SAWALIYA DISTRIBUTORS LLP.,PATNA,BIHAR,CBA PATNA HQ SP,,,MITHUN  DAS,,SLSPA00001,AGASTEINE INJ 1000MG,3AGL002,118,21.6,20,432,0,0,0,20,432,0,0,52,484,"ORD_745/6,ORD_745/7",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000054,28-Aug-2023,DM00000855,SAWALIYA DISTRIBUTORS LLP.,SAWALIYA DISTRIBUTORS LLP.,PATNA,BIHAR,CBA PATNA HQ SP,,,MITHUN  DAS,,SLSPA00001,AGASTEINE INJ 1000MG,MW-024,118,21.6,30,648,0,0,0,30,648,0,0,78,726,"ORD_745/6,ORD_745/7",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000054,28-Aug-2023,DM00000855,SAWALIYA DISTRIBUTORS LLP.,SAWALIYA DISTRIBUTORS LLP.,PATNA,BIHAR,CBA PATNA HQ SP,,,MITHUN  DAS,,SLSPA00002,AGASTEINE INJ 400MG,3AGS001,47,13.5,150,2025,0,0,0,150,2025,0,0,243,2268,"ORD_745/1,ORD_745/2,ORD_745/3",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000054,28-Aug-2023,DM00000855,SAWALIYA DISTRIBUTORS LLP.,SAWALIYA DISTRIBUTORS LLP.,PATNA,BIHAR,CBA PATNA HQ SP,,,MITHUN  DAS,,SLSPA00002,AGASTEINE INJ 400MG,3AGS001,47,13.5,100,1350,0,0,0,100,1350,0,0,162,1512,"ORD_745/6,ORD_745/7",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000054,28-Aug-2023,DM00000855,SAWALIYA DISTRIBUTORS LLP.,SAWALIYA DISTRIBUTORS LLP.,PATNA,BIHAR,CBA PATNA HQ SP,,,MITHUN  DAS,,SLSPD00001,DIRIPLEVO INJ 25MG,A23FS001,153,19.8,150,2970,0,0,0,150,2970,0,0,356,3326,"ORD_745/6,ORD_745/7",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000054,28-Aug-2023,DM00000855,SAWALIYA DISTRIBUTORS LLP.,SAWALIYA DISTRIBUTORS LLP.,PATNA,BIHAR,CBA PATNA HQ SP,,,MITHUN  DAS,,SLSPHE0017,HEMOFIC INJ I.P. 25000 IU/ 5 ML,GLH01N01,336,139.84,50,6992,0,0,0,50,6992,0,0,839,7831,"ORD_745/6,ORD_745/7",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000054,28-Aug-2023,DM00000855,SAWALIYA DISTRIBUTORS LLP.,SAWALIYA DISTRIBUTORS LLP.,PATNA,BIHAR,CBA PATNA HQ SP,,,MITHUN  DAS,,SLSPVA0037,VAMOCIN INJ 500 MG,GLV11N03,297,44.16,50,2208,0,0,0,50,2208,0,0,110,2318,"ORD_745/6,ORD_745/7",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000055,29-Aug-2023,DM00000854,NU-SRI SHYAM PHARMACEUTICALS PVT LTD,NU-SRI SHYAM PHARMACEUTICALS PVT LTD,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPG00028,GUFILINOZ IV INJ 300ML,A23D088N,900,60,60,3600,0,0,0,60,3600,216,216,0,4032,ORD_740/6,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPA00001,AGASTEINE INJ 1000MG,3AGL002,118,45.78,50,2289,0,0,0,50,2289,137,137,0,2564,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPA00002,AGASTEINE INJ 400MG,3AGS001,47,20.71,100,2071,0,0,0,100,2071,124,124,0,2320,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPA00003,AROCAFFE INJ 20MG 1ML,ARO1-01,312,141.7,50,7085,0,0,0,50,7085,425,425,0,7935,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPA00004,AROCAFFE INJ 20MG 2ML,ARO2-01,624,250.7,50,12535,0,0,0,50,12535,752,752,0,14039,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPF00001,FUROSID INJ 20MG,3FRS001,6,3.27,200,654,0,0,0,200,654,39,39,0,732,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPG00006,GUFICLO INJ 75MG,A23BE009,26,4.36,200,872,0,0,0,200,872,52,52,0,977,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPG00009,GUFIROXIME INJ 1500MG,GUFR-03,379,59.95,300,17985,0,0,0,300,17985,1079,1079,0,20143,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPG00012,GUFICALCIFEROL INJ 6 LAC IU,AMP2324009,42,17.44,10,174,0,0,0,10,174,10,10,0,195,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPG00017,GUFICONAZ  INJ 200MG,GB253201,103,32.7,10,327,0,0,0,10,327,20,20,0,366,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPG00022,GUFICEFTA 1000MG INJ,BOT3004,62,20.44,500,10220,0,0,0,500,10220,613,613,0,11446,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPG00025,GUFICEFTA 2000MG INJ,BOU3001,137,51.87,50,2594,0,0,0,50,2594,156,156,0,2905,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPG00028,GUFILINOZ IV INJ 300ML,A23D088N,900,68.6,50,3430,0,0,0,50,3430,206,206,0,3842,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0128,GUFICLINDA INJ 600 MG/4 ML,A23BH004,254,52.6,30,1578,0,0,0,30,1578,39,39,0,1657,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0130,GUFINEM INJ 500 MG,BL04M03,2680,251,10,2510,0,0,0,10,2510,151,151,0,2811,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0131,GUFINEM INJ 1 GM,BL05N01,3980,485,10,4850,0,0,0,10,4850,291,291,0,5432,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0137,GUFIPRA INJ 40 MG,AP14M03,349,30.52,20,610,0,0,0,20,610,37,37,0,684,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0140,GUFIPARIN INJ 60 MG/0.6 ML,GLE06M02,642,180.94,100,18094,0,0,0,100,18094,452,452,0,18999,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0142,GUFIDOB INJ 250 MG/20ML,AP207N01,231,36.7,50,1835,0,0,0,50,1835,110,110,0,2055,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0153,GUFICORTIZONE INJ 100 MG,AP209N01,40,19.62,200,3924,0,0,0,200,3924,98,98,0,4120,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0156,GUFITAM INJ 500 MG,V23DG001,129,26.16,200,5232,0,0,0,200,5232,314,314,0,5860,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0158,GUFIVIR INJ 250 MG,AP227N01,426,43.6,20,872,0,0,0,20,872,52,52,0,977,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0159,GUFIVIR INJ 500 MG,AP228N01,528,65.4,20,1308,0,0,0,20,1308,78,78,0,1465,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPHE0016,HEMOFIC INJ I.P. 5000 IU/ 5 ML,GLH02N01,119,69,50,3450,0,0,0,50,3450,207,207,0,3864,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPLI0034,LISICARD INJECTION,AP234N02,2999,256.15,10,2562,0,0,0,10,2562,154,154,0,2869,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPN00001,NONADRENA INJ 2MG,MW-037,40,17.44,300,5232,0,0,0,300,5232,314,314,0,5860,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPR00001,RENGOXIME INJ 1GM,BOQ3001,38,26.16,100,2616,0,0,0,100,2616,157,157,0,2930,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPVA0036,VAMOCIN INJ 1 G,AP45M10A,440,113.36,30,3401,0,0,0,30,3401,85,85,0,3571,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000056,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPVA0037,VAMOCIN INJ 500 MG,GLV11N03,297,88,50,4400,0,0,0,50,4400,110,110,0,4620,ORD_739/15,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000057,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPC00001,COPPGLY INJ 0.2MG,A23GF001A,14,9.1,50,455,0,0,0,50,455,27,27,0,510,"ORD_739/17,ORD_739/18",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000057,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPE00002,ENTAMI INJ 80MG,A23FN001,11,5.45,100,545,0,0,0,100,545,33,33,0,610,"ORD_739/17,ORD_739/18",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000057,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPG00013,GUFIDRIN INJ 1MG,A23CO001,13,5.99,300,1797,0,0,0,300,1797,108,108,0,2013,"ORD_739/17,ORD_739/18",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000057,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPG00021,OFLEN INJ 4MG,A23BI008,13,4,1000,4000,0,0,0,1000,4000,240,240,0,4480,"ORD_739/17,ORD_739/18",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000057,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPG00023,GUFICEFTA-S 1500MG INJ,BOW3002,299,38.15,50,1908,0,0,0,50,1908,114,114,0,2136,"ORD_739/17,ORD_739/18",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000057,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0125,GUFIMER INJECTION 500 MG,BL08N03,722,98.1,300,29430,0,0,0,300,29430,1766,1766,0,32962,"ORD_739/17,ORD_739/18",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000057,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0126,GUFIMER INJ 1 GM,BL09N03,1067,162,500,81000,0,0,0,500,81000,4860,4860,0,90720,"ORD_739/17,ORD_739/18",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000057,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0127,GUFICLINDA INJ 300 MG/ 2 ML,A23BG001A,127,29.8,50,1490,0,0,0,50,1490,37,37,0,1565,"ORD_739/17,ORD_739/18",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000057,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0129,GUFITAZ  INJ 4.5 GM,BL07M47,546,78.48,300,23544,0,0,0,300,23544,1413,1413,0,26369,"ORD_739/17,ORD_739/18",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000057,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPGU0157,GUFITREO INJ 1 G,BL18N01,1290,141.7,10,1417,0,0,0,10,1417,85,85,0,1587,"ORD_739/17,ORD_739/18",,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000058,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPAM0062,AMIKAFIC INJ 500 MG,AP203N01A,114,22.89,200,4578,0,0,0,200,4578,114,114,0,4807,ORD_739/16,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000058,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPD00001,DIRIPLEVO INJ 25MG,A23FS001,153,30,100,3000,0,0,0,100,3000,180,180,0,3360,ORD_739/16,,,SALC
MEDI-ASSISTS INC,MEDIAIN-KOLKATA,SALES,MNTISP2324000058,29-Aug-2023,DM00000853,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,M/S. POORVANCHAL LIFECARE PRIVATE LIMITED,KOLKATA,WEST BENGAL,CBA KOLKATA 1 HQ SP,DIPTESH  BHATTACHARYA,BAPPADITYA  BISWAS,MITHUN  DAS,DIPTESH  BHATTACHARYA,SLSPE00001,ECLAT INJ 200MG,MW-038,190,50.52,20,1010,0,0,0,20,1010,61,61,0,1132,ORD_739/16,,,SALC
